"날짜","종가","시가","고가","저가","거래량","변동 %"
"2022- 08- 22","190.64","191.99","192.35","190.01","22.73M","-2.06%"
"2022- 08- 19","194.65","196.83","197.11","194.07","27.42M","-2.15%"
"2022- 08- 18","198.92","197.88","199.25","196.90","17.73M","0.66%"
"2022- 08- 17","197.61","198.72","199.33","196.38","22.43M","-1.68%"
"2022- 08- 16","200.99","200.50","201.99","199.02","18.83M","-0.04%"
"2022- 08- 15","201.07","198.79","201.15","198.22","17.30M","0.35%"
"2022- 08- 12","200.36","197.15","200.41","196.58","21.73M","2.04%"
"2022- 08- 11","196.35","197.42","199.53","196.04","23.52M","0.37%"
"2022- 08- 10","195.62","193.63","195.95","193.11","20.80M","2.86%"
"2022- 08- 09","190.19","192.04","192.17","189.16","18.25M","-1.36%"
"2022- 08- 08","192.82","192.15","194.63","191.89","22.23M","1.06%"
"2022- 08- 05","190.80","187.47","191.02","187.17","18.54M","0.77%"
"2022- 08- 04","189.35","189.84","190.04","188.44","14.72M","-0.21%"
"2022- 08- 03","189.75","188.30","190.15","187.64","18.89M","1.47%"
"2022- 08- 02","187.00","186.47","189.02","185.48","17.49M","-0.10%"
"2022- 08- 01","187.18","185.79","188.32","184.22","23.91M","-0.04%"
"2022- 07- 29","187.25","186.04","187.73","185.04","21.76M","0.71%"
"2022- 07- 28","185.93","184.32","186.14","181.76","22.31M","1.37%"
"2022- 07- 27","183.41","180.48","184.25","180.00","21.38M","2.28%"
"2022- 07- 26","179.33","179.78","180.21","178.54","18.79M","-0.62%"
"2022- 07- 25","180.44","180.05","180.92","178.43","18.94M","0.52%"
"2022- 07- 22","179.51","182.88","183.25","178.05","25.12M","-1.60%"
"2022- 07- 21","182.42","180.45","182.50","178.85","21.52M","0.51%"
"2022- 07- 20","181.49","178.65","181.81","178.40","24.66M","1.57%"
"2022- 07- 19","178.69","174.75","178.89","174.66","23.96M","3.53%"
"2022- 07- 18","172.60","175.13","176.29","172.06","22.75M","-0.28%"
"2022- 07- 15","173.09","171.54","173.35","169.31","34.94M","2.08%"
"2022- 07- 14","169.56","168.68","170.00","167.02","24.47M","-1.03%"
"2022- 07- 13","171.32","169.15","172.27","168.79","25.41M","-0.09%"
"2022- 07- 12","171.47","171.54","173.36","170.56","23.71M","-0.34%"
"2022- 07- 11","172.06","174.26","174.97","171.60","20.63M","-2.01%"
