"날짜","종가","시가","고가","저가","거래량","변동 %"
"2020- 01- 15","11,745","11,720","11,765","11,710","3.26K","0.77%"
"2020- 01- 14","11,655","11,720","11,720","11,635","39.69K","-0.98%"
"2020- 01- 13","11,770","11,790","11,840","11,770","3.71K","0.43%"
"2020- 01- 10","11,720","11,760","11,765","11,710","13.04K","-0.34%"
"2020- 01- 09","11,760","11,810","11,830","11,760","20.12K","-2.53%"
"2020- 01- 08","12,065","12,090","12,210","12,010","41.08K","1.56%"
"2020- 01- 07","11,880","11,860","11,880","11,800","5.89K","-0.71%"
"2020- 01- 06","11,965","11,900","11,980","11,890","11.51K","2.26%"
"2020- 01- 03","11,700","11,590","11,700","11,590","17.84K","1.52%"
"2020- 01- 02","11,525","11,520","11,535","11,505","5.45K","0.22%"
"2019- 12- 30","11,500","11,480","11,505","11,480","2.32K","0.31%"
"2019- 12- 27","11,465","11,470","11,495","11,455","2.22K","0.44%"
"2019- 12- 26","11,415","11,385","11,435","11,370","4.73K","0.88%"
"2019- 12- 24","11,315","11,275","11,315","11,275","2.05K","0.58%"
"2019- 12- 23","11,250","11,220","11,250","11,220","3.42K","0.18%"
"2019- 12- 20","11,230","11,220","11,235","11,220","4.79K","0.09%"
"2019- 12- 19","11,220","11,210","11,230","11,205","1.22K","0.09%"
"2019- 12- 18","11,210","11,200","11,220","11,200","1.92K","-0.09%"
