"날짜","종가","시가","고가","저가","거래량","변동 %"
"2021- 11- 15","30,780","30,650","30,815","30,590","2.52K","0.98%"
"2021- 11- 12","30,480","30,235","30,600","30,190","649.74K","1.62%"
"2021- 11- 11","29,995","29,880","30,095","29,880","5.39K","-0.38%"
"2021- 11- 10","30,110","30,265","30,370","30,110","0.07K","-0.99%"
"2021- 11- 09","30,410","30,595","30,760","30,330","0.51K","-0.15%"
"2021- 11- 08","30,455","30,450","30,505","30,085","0.34K","-0.34%"
"2021- 11- 05","30,560","30,890","30,890","30,415","0.68K","-0.47%"
"2021- 11- 04","30,705","30,910","30,950","30,675","0.10K","0.39%"
"2021- 11- 03","30,585","31,035","31,035","30,530","0.99K","-1.23%"
"2021- 11- 02","30,965","30,815","31,200","30,815","2.21M","1.52%"
"2021- 11- 01","30,500","30,565","30,620","30,500","1.72K","-0.05%"
"2021- 10- 29","30,515","31,030","31,130","30,425","6.10K","-0.97%"
"2021- 10- 28","30,815","30,950","31,110","30,815","0.04K","-0.53%"
"2021- 10- 27","30,980","31,180","31,240","30,970","0.39K","-0.78%"
"2021- 10- 26","31,225","31,130","31,250","31,050","0.55K","0.95%"
"2021- 10- 25","30,930","30,690","31,000","30,655","0.04K","0.47%"
"2021- 10- 22","30,785","30,835","30,905","30,720","0.68K","-0.32%"
"2021- 10- 21","30,885","30,970","31,000","30,850","0.11K","-0.16%"
"2021- 10- 20","30,935","31,265","31,275","30,935","0.10K","-0.24%"
"2021- 10- 19","31,010","30,955","31,085","30,925","0.10K","0.40%"
"2021- 10- 18","30,885","30,985","30,985","30,745","0.52K","-0.24%"
